Land,RB,Kreis,VB,Gem,Name
08,3,16,5004,049,Weisweil
08,3,16,5004,053,Rheinhausen
08,3,16,5005,,GVV Nördlicher Kaiserstuhl
08,3,16,5005,002,Bahlingen am Kaiserstuhl
08,3,16,5005,012,"Endingen am Kaiserstuhl, Stadt"
08,3,16,5005,013,Forchheim
08,3,16,5005,037,Riegel am Kaiserstuhl
08,3,16,5005,038,Sasbach am Kaiserstuhl
08,3,16,5005,051,Wyhl am Kaiserstuhl
08,3,16,5006,,VVG der Stadt Waldkirch
08,3,16,5006,014,Gutach im Breisgau
08,3,16,5006,042,Simonswald
08,3,16,5006,056,"Waldkirch, Stadt"
08,3,17,,,Ortenaukreis
08,3,17,0005,,Appenweier
08,3,17,0005,005,Appenweier
08,3,17,0031,,Friesenheim
08,3,17,0031,031,Friesenheim
08,3,17,0051,,"Hornberg, Stadt"
08,3,17,0051,051,"Hornberg, Stadt"
08,3,17,0057,,"Kehl, Stadt"
08,3,17,0057,057,"Kehl, Stadt"
08,3,17,0141,,Willstätt
08,3,17,0141,141,Willstätt
08,3,17,0151,,Neuried
08,3,17,0151,151,Neuried
08,3,17,0153,,"Rheinau, Stadt"
08,3,17,0153,153,"Rheinau, Stadt"
08,3,17,5001,,VVG der Stadt Achern
08,3,17,5001,001,"Achern, Stadt"
08,3,17,5001,068,Lauf
08,3,17,5001,116,Sasbach
08,3,17,5001,118,Sasbachwalden
08,3,17,5002,,VVG der Stadt Ettenheim
08,3,17,5002,026,"Ettenheim, Stadt"
08,3,17,5002,073,"Mahlberg, Stadt"
08,3,17,5002,113,Ringsheim
08,3,17,5002,114,Rust
08,3,17,5002,152,Kappel-Grafenhausen
08,3,17,5003,,VVG der Stadt Gengenbach
08,3,17,5003,009,Berghaupten
08,3,17,5003,034,"Gengenbach, Stadt"
08,3,17,5003,097,Ohlsbach
08,3,17,5004,,VVG der Stadt Haslach im Kinzigtal
08,3,17,5004,029,Fischerbach
08,3,17,5004,040,"Haslach im Kinzigtal, Stadt"
08,3,17,5004,046,Hofstetten
08,3,17,5004,078,Mühlenbach
08,3,17,5004,129,Steinach
08,3,17,5005,,VVG der Stadt Hausach
08,3,17,5005,039,Gutach (Schwarzwaldbahn)
08,3,17,5005,041,"Hausach, Stadt"
08,3,17,5006,,GVV Kappelrodeck
08,3,17,5006,056,Kappelrodeck
08,3,17,5006,102,Ottenhöfen im Schwarzwald
08,3,17,5006,126,Seebach
08,3,17,5007,,VVG der Stadt Lahr/Schwarzwald
08,3,17,5007,059,Kippenheim
08,3,17,5007,065,"Lahr/Schwarzwald, Stadt"
08,3,17,5008,,GVV Oberes Renchtal
08,3,17,5008,008,Bad Peterstal-Griesbach
08,3,17,5008,098,"Oppenau, Stadt"
08,3,17,5009,,VVG der Stadt Oberkirch
08,3,17,5009,067,Lautenbach
08,3,17,5009,089,"Oberkirch, Stadt"
08,3,17,5009,110,"Renchen, Stadt"
08,3,17,5010,,VVG der Stadt Offenburg
08,3,17,5010,021,Durbach
08,3,17,5010,047,Hohberg
08,3,17,5010,096,"Offenburg, Stadt"
08,3,17,5010,100,Ortenberg
08,3,17,5010,122,Schutterwald
08,3,17,5011,,VVG der Gemeinde Seelbach
08,3,17,5011,121,Schuttertal
08,3,17,5011,127,Seelbach
08,3,17,5012,,VVG der Gemeinde Schwanau
08,3,17,5012,075,Meißenheim
08,3,17,5012,150,Schwanau
08,3,17,5013,,VVG der Stadt Wolfach
08,3,17,5013,093,Oberwolfach
08,3,17,5013,145,"Wolfach, Stadt"
08,3,17,5014,,VVG der Stadt Zell am Harmersbach
08,3,17,5014,011,Biberach
08,3,17,5014,085,Nordrach
08,3,17,5014,088,Oberharmersbach
08,3,17,5014,146,"Zell am Harmersbach, Stadt"
08,3,17,9971,,"Rheinau, gemeindefreies Gebiet"
08,3,17,9971,971,"Rheinau, gemeindefreies Gebiet"
08,3,2,,,Region Schwarzwald-Baar-Heuberg
08,3,25,,,Rottweil
08,3,25,0012,,"Dornhan, Stadt"
08,3,25,0012,012,"Dornhan, Stadt"
08,3,25,5001,,VVG der Gemeinde Dunningen
08,3,25,5001,014,Dunningen
08,3,25,5001,071,Eschbronn
08,3,25,5002,,VVG der Stadt Oberndorf am Neckar
08,3,25,5002,015,Epfendorf
08,3,25,5002,045,"Oberndorf am Neckar, Stadt"
08,3,25,5002,070,Fluorn-Winzeln
08,3,25,5003,,VVG der Stadt Rottweil
08,3,25,5003,011,Dietingen
08,3,25,5003,049,"Rottweil, Stadt"
08,3,25,5003,064,Wellendingen
08,3,25,5003,069,Zimmern ob Rottweil
08,3,25,5003,072,Deißlingen
08,3,25,5004,,VVG der Stadt Schiltach
08,3,25,5004,050,Schenkenzell
08,3,25,5004,051,"Schiltach, Stadt"
08,3,25,5005,,VVG der Stadt Schramberg
08,3,25,5005,001,Aichhalden
08,3,25,5005,024,Hardt
08,3,25,5005,036,Lauterbach
08,3,25,5005,053,"Schramberg, Stadt"
08,3,25,5006,,VVG der Stadt Sulz am Neckar
08,3,25,5006,057,"Sulz am Neckar, Stadt"
08,3,25,5006,061,Vöhringen
08,3,25,5007,,GVV Villingendorf
08,3,25,5007,009,Bösingen
08,3,25,5007,060,Villingendorf
08,3,26,,,Schwarzwald-Baar-Kreis
08,3,26,0003,,"Bad Dürrheim, Stadt"
08,3,26,0003,003,"Bad Dürrheim, Stadt"
08,3,26,0005,,"Blumberg, Stadt"
08,3,26,0005,005,"Blumberg, Stadt"
08,3,26,0031,,Königsfeld im Schwarzwald
08,3,26,0031,031,Königsfeld im Schwarzwald
08,3,26,0052,,"St. Georgen im Schwarzwald, Stadt"
08,3,26,0052,052,"St. Georgen im Schwarzwald, Stadt"
08,3,26,0068,,"Vöhrenbach, Stadt"
08,3,26,0068,068,"Vöhrenbach, Stadt"
08,3,26,5001,,GVV Donaueschingen
08,3,26,5001,006,"Bräunlingen, Stadt"
08,3,26,5001,012,"Donaueschingen, Stadt"
08,3,26,5001,027,"Hüfingen, Stadt"
08,3,26,5002,,VVG der Stadt Furtwangen im Schwarzwald
08,3,26,5002,017,"Furtwangen im Schwarzwald, Stadt"
08,3,26,5002,020,Gütenbach
08,3,26,5003,,GVV Raumschaft Triberg
08,3,26,5003,054,Schönwald im Schwarzwald
08,3,26,5003,055,Schonach im Schwarzwald
08,3,26,5003,060,"Triberg im Schwarzwald, Stadt"
08,3,26,5004,,VVG der Stadt Villingen-Schwenningen
08,3,26,5004,010,Dauchingen
08,3,26,5004,037,Mönchweiler
08,3,26,5004,041,Niedereschach
08,3,26,5004,061,Tuningen
08,3,26,5004,065,Unterkirnach
08,3,26,5004,074,"Villingen-Schwenningen, Stadt"
08,3,26,5004,075,Brigachtal
08,3,27,,,Tuttlingen
08,3,27,5001,,GVV Donau-Heuberg
08,3,27,5001,004,Bärenthal
08,3,27,5001,008,Buchheim
08,3,27,5001,016,"Fridingen an der Donau, Stadt"
08,3,27,5001,027,Irndorf
08,3,27,5001,030,Kolbingen
08,3,27,5001,036,"Mühlheim an der Donau, Stadt"
08,3,27,5001,041,Renquishausen
08,3,27,5002,,GVV Heuberg
08,3,27,5002,007,Bubsheim
08,3,27,5002,009,Deilingen
08,3,27,5002,013,Egesheim
08,3,27,5002,019,Gosheim
08,3,27,5002,029,Königsheim
08,3,27,5002,040,Reichenbach am Heuberg
08,3,27,5002,051,Wehingen
08,3,27,5003,,GVV Immendingen-Geisingen
08,3,27,5003,018,"Geisingen, Stadt"
08,3,27,5003,025,Immendingen
08,3,27,5004,,VVG der Stadt Spaichingen
08,3,27,5004,002,Aldingen
08,3,27,5004,005,Balgheim
08,3,27,5004,006,Böttingen
08,3,27,5004,010,Denkingen
08,3,27,5004,011,Dürbheim
08,3,27,5004,017,Frittlingen
08,3,27,5004,023,Hausen ob Verena
08,3,27,5004,033,Mahlstetten
08,3,27,5004,046,"Spaichingen, Stadt"
08,3,27,5005,,VVG der Stadt Trossingen
08,3,27,5005,012,Durchhausen
08,3,27,5005,020,Gunningen
08,3,27,5005,048,Talheim
08,3,27,5005,049,"Trossingen, Stadt"
08,3,27,5006,,VVG der Stadt Tuttlingen
08,3,27,5006,038,Neuhausen ob Eck
08,3,27,5006,050,"Tuttlingen, Stadt"
08,3,27,5006,054,Wurmlingen
08,3,27,5006,055,Seitingen-Oberflacht
08,3,27,5006,056,Rietheim-Weilheim
08,3,27,5006,057,Emmingen-Liptingen
08,3,3,,,Region Hochrhein-Bodensee
08,3,35,,,Konstanz
08,3,35,0035,,Hilzingen
08,3,35,0035,035,Hilzingen
08,3,35,0063,,"Radolfzell am Bodensee, Stadt"
08,3,35,0063,063,"Radolfzell am Bodensee, Stadt"
08,3,35,0080,,"Tengen, Stadt"
08,3,35,0080,080,"Tengen, Stadt"
08,3,35,5001,,VVG der Stadt Engen
08,3,35,5001,001,"Aach, Stadt"
08,3,35,5001,022,"Engen, Stadt"
08,3,35,5001,097,Mühlhausen-Ehingen
08,3,35,5002,,VVG der Gemeinde Gottmadingen
08,3,35,5002,015,Büsingen am Hochrhein
08,3,35,5002,026,Gailingen am Hochrhein
08,3,35,5002,028,Gottmadingen
08,3,35,5003,,GVV Höri
08,3,35,5003,025,Gaienhofen
08,3,35,5003,055,Moos
08,3,35,5003,061,Öhningen
08,3,35,5004,,VVG der Stadt Konstanz
08,3,35,5004,002,Allensbach
08,3,35,5004,043,"Konstanz, Universitätsstadt"
08,3,35,5004,066,Reichenau
08,3,35,5005,,VVG der Stadt Singen (Hohentwiel)
08,3,35,5005,075,"Singen (Hohentwiel), Stadt"
08,3,35,5005,077,Steißlingen
08,3,35,5005,081,Volkertshausen
08,3,35,5005,100,Rielasingen-Worblingen
08,3,35,5006,,VVG der Stadt Stockach
08,3,35,5006,021,Eigeltingen
08,3,35,5006,057,Mühlingen
08,3,35,5006,079,"Stockach, Stadt"
08,3,35,5006,096,Hohenfels
08,3,35,5006,098,Bodman-Ludwigshafen
08,3,35,5006,099,Orsingen-Nenzingen
08,3,36,,,Lörrach
08,3,36,0014,,Efringen-Kirchen
08,3,36,0014,014,Efringen-Kirchen
08,3,36,0084,,Steinen
08,3,36,0084,084,Steinen
08,3,36,0087,,"Todtnau, Stadt"
08,3,36,0087,087,"Todtnau, Stadt"
08,3,36,0091,,"Weil am Rhein, Stadt"
08,3,36,0091,091,"Weil am Rhein, Stadt"
08,3,36,0105,,Grenzach-Wyhlen
08,3,36,0105,105,Grenzach-Wyhlen
08,3,36,0107,,Kleines Wiesental
08,3,36,0107,107,Kleines Wiesental
08,3,36,5001,,VVG der Stadt Kandern
08,3,36,5001,045,"Kandern, Stadt"
08,3,36,5001,104,Malsburg-Marzell
08,3,36,5003,,VVG der Stadt Lörrach
08,3,36,5003,043,Inzlingen
08,3,36,5003,050,"Lörrach, Stadt"
08,3,36,5004,,VVG der Stadt Rheinfelden (Baden)
08,3,36,5004,069,"Rheinfelden (Baden), Stadt"
08,3,36,5004,082,Schwörstadt
08,3,36,5005,,VVG der Gemeinde Schliengen
08,3,36,5005,006,Bad Bellingen
08,3,36,5005,078,Schliengen
08,3,36,5006,,GVV Schönau im Schwarzwald
08,3,36,5006,004,Aitern
08,3,36,5006,010,Böllen
08,3,36,5006,025,Fröhnd
08,3,36,5006,079,"Schönau im Schwarzwald, Stadt"
08,3,36,5006,080,Schönenberg
08,3,36,5006,089,Tunau
08,3,36,5006,090,Utzenfeld
08,3,36,5006,094,Wembach
08,3,36,5006,096,Wieden
08,3,36,5007,,VVG der Stadt Schopfheim
08,3,36,5007,034,Hasel
08,3,36,5007,036,Hausen im Wiesental
08,3,36,5007,057,Maulburg
08,3,36,5007,081,"Schopfheim, Stadt"
08,3,36,5008,,GVV Vorderes Kandertal
08,3,36,5008,008,Binzen
08,3,36,5008,019,Eimeldingen
08,3,36,5008,024,Fischingen
08,3,36,5008,073,Rümmingen
08,3,36,5008,075,Schallbach
08,3,36,5008,100,Wittlingen
08,3,36,5009,,VVG der Stadt Zell im Wiesental
08,3,36,5009,103,"Zell im Wiesental, Stadt"
08,3,36,5009,106,Häg-Ehrsberg
08,3,37,,,Waldshut
08,3,37,0002,,Albbruck
08,3,37,0002,002,Albbruck
08,3,37,0038,,Görwihl
08,3,37,0038,038,Görwihl
08,3,37,0062,,Klettgau
08,3,37,0062,062,Klettgau
08,3,37,0066,,"Laufenburg (Baden), Stadt"
08,3,37,0066,066,"Laufenburg (Baden), Stadt"
08,3,37,0106,,"Stühlingen, Stadt"
08,3,37,0106,106,"Stühlingen, Stadt"
08,3,37,0116,,"Wehr, Stadt"
08,3,37,0116,116,"Wehr, Stadt"
08,3,37,5001,,VVG der Stadt Bonndorf im Schwarzwald
08,3,37,5001,022,"Bonndorf im Schwarzwald, Stadt"
08,3,37,5001,127,Wutach
08,3,37,5002,,GVV Jestetten
08,3,37,5002,030,Dettighofen
08,3,37,5002,060,Jestetten
08,3,37,5002,070,Lottstetten
08,3,37,5003,,GVV Küssaberg
08,3,37,5003,053,Hohentengen am Hochrhein
08,3,37,5003,125,Küssaberg
08,3,37,5004,,GVV Oberes Schlüchttal
08,3,37,5004,039,Grafenhausen
08,3,37,5004,128,Ühlingen-Birkendorf
08,3,37,5005,,VVG der Stadt Bad Säckingen
08,3,37,5005,049,Herrischried
08,3,37,5005,076,Murg
08,3,37,5005,090,Rickenbach
08,3,37,5005,096,"Bad Säckingen, Stadt"
08,3,37,5006,,GVV St. Blasien
08,3,37,5006,013,Bernau im Schwarzwald
08,3,37,5006,027,Dachsberg (Südschwarzwald)
08,3,37,5006,045,Häusern
08,3,37,5006,051,Höchenschwand
08,3,37,5006,059,Ibach
08,3,37,5006,097,"St. Blasien, Stadt"
08,3,37,5006,108,Todtmoos
08,3,37,5007,,VVG der Stadt Waldshut-Tiengen
08,3,37,5007,032,Dogern
08,3,37,5007,065,Lauchringen
08,3,37,5007,118,Weilheim
08,3,37,5007,126,"Waldshut-Tiengen, Stadt"
08,3,37,5008,,VVG der Gemeinde Wutöschingen
08,3,37,5008,123,Wutöschingen
08,3,37,5008,124,Eggingen
08,4,,,,Reg.-Bez. Tübingen
08,4,1,,,Region Neckar-Alb
08,4,15,,,Reutlingen
08,4,15,0014,,Dettingen an der Erms
08,4,15,0014,014,Dettingen an der Erms
08,4,15,0019,,Eningen unter Achalm
08,4,15,0019,019,Eningen unter Achalm
08,4,15,0059,,"Pfullingen, Stadt"
08,4,15,0059,059,"Pfullingen, Stadt"
08,4,15,0061,,"Reutlingen, Stadt"
08,4,15,0061,061,"Reutlingen, Stadt"
08,4,15,0073,,"Trochtelfingen, Stadt"
08,4,15,0073,073,"Trochtelfingen, Stadt"
08,4,15,0080,,Wannweil
08,4,15,0080,080,Wannweil
08,4,15,0091,,Sonnenbühl
08,4,15,0091,091,Sonnenbühl
08,4,15,0092,,Lichtenstein
08,4,15,0092,092,Lichtenstein
08,4,15,0093,,St. Johann
08,4,15,0093,093,St. Johann
08,4,15,5001,,VVG der Gemeinde Engstingen
08,4,15,5001,089,Engstingen
08,4,15,5001,090,Hohenstein
08,4,15,5002,,VVG der Stadt Metzingen
08,4,15,5002,029,Grafenberg
08,4,15,5002,050,"Metzingen, Stadt"
08,4,15,5002,062,Riederich
08,4,15,5003,,VVG der Stadt Münsingen
08,4,15,5003,027,Gomadingen
08,4,15,5003,048,Mehrstetten
08,4,15,5003,053,"Münsingen, Stadt"
08,4,15,5004,,VVG der Gemeinde Pliezhausen
08,4,15,5004,060,Pliezhausen
08,4,15,5004,087,Walddorfhäslach
08,4,15,5005,,VVG der Stadt Bad Urach
08,4,15,5005,028,Grabenstetten
08,4,15,5005,039,Hülben
08,4,15,5005,078,"Bad Urach, Stadt"
08,4,15,5005,088,Römerstein
08,4,15,5006,,GVV Zwiefalten-Hayingen
08,4,15,5006,034,"Hayingen, Stadt"
08,4,15,5006,058,Pfronstetten
08,4,15,5006,085,Zwiefalten
08,4,15,9971,,"Gutsbezirk Münsingen, gemeindefreies Gebiet"
08,4,15,9971,971,"Gutsbezirk Münsingen, gemeindefreies Gebiet"
08,4,16,,,Tübingen
08,4,16,0009,,Dettenhausen
08,4,16,0009,009,Dettenhausen
08,4,16,0022,,Kirchentellinsfurt
08,4,16,0022,022,Kirchentellinsfurt
08,4,16,0023,,Kusterdingen
08,4,16,0023,023,Kusterdingen
08,4,16,0041,,"Tübingen, Universitätsstadt"
08,4,16,0041,041,"Tübingen, Universitätsstadt"
08,4,16,0048,,Ammerbuch
08,4,16,0048,048,Ammerbuch
08,4,16,5001,,GVV Steinlach-Wiesaz
08,4,16,5001,011,Dußlingen
08,4,16,5001,015,Gomaringen
08,4,16,5001,026,Nehren
08,4,16,5002,,VVG der Stadt Mössingen
08,4,16,5002,006,Bodelshausen
08,4,16,5002,025,"Mössingen, Stadt"
08,4,16,5002,031,Ofterdingen
08,4,16,5003,,VVG der Stadt Rottenburg am Neckar
08,4,16,5003,018,Hirrlingen
08,4,16,5003,036,"Rottenburg am Neckar, Stadt"
08,4,16,5003,049,Neustetten
08,4,16,5003,050,Starzach
08,4,17,,,Zollernalbkreis
08,4,17,0013,,"Burladingen, Stadt"
08,4,17,0013,013,"Burladingen, Stadt"
08,4,17,0025,,"Haigerloch, Stadt"
08,4,17,0025,025,"Haigerloch, Stadt"
08,4,17,0054,,"Rosenfeld, Stadt"
08,4,17,0054,054,"Rosenfeld, Stadt"
08,4,17,5001,,VVG der Stadt Albstadt
08,4,17,5001,010,Bitz
08,4,17,5001,079,"Albstadt, Stadt"
08,4,17,5002,,VVG der Stadt Balingen
08,4,17,5002,002,"Balingen, Stadt"
08,4,17,5002,022,"Geislingen, Stadt"
08,4,17,5003,,VVG der Gemeinde Bisingen
08,4,17,5003,008,Bisingen
08,4,17,5003,023,Grosselfingen
08,4,17,5004,,VVG der Stadt Hechingen
08,4,17,5004,031,"Hechingen, Stadt"
08,4,17,5004,036,Jungingen
08,4,17,5004,051,Rangendingen
08,4,17,5005,,VVG der Stadt Meßstetten
08,4,17,5005,044,"Meßstetten, Stadt"
08,4,17,5005,045,Nusplingen
08,4,17,5005,047,Obernheim
08,4,17,5006,,GVV Oberes Schlichemtal
08,4,17,5006,014,Dautmergen
08,4,17,5006,015,Dormettingen
08,4,17,5006,016,Dotternhausen
08,4,17,5006,029,Hausen am Tann
08,4,17,5006,052,Ratshausen
08,4,17,5006,057,"Schömberg, Stadt"
08,4,17,5006,071,Weilen unter den Rinnen
08,4,17,5006,078,Zimmern unter der Burg
08,4,17,5007,,VVG der Gemeinde Winterlingen
08,4,17,5007,063,Straßberg
08,4,17,5007,075,Winterlingen
08,4,2,,,Region Donau-Iller
08,4,21,,,"Ulm, Stadtkreis"
08,4,21,0000,,"Ulm, Universitätsstadt"
08,4,21,0000,000,"Ulm, Universitätsstadt"
08,4,25,,,Alb-Donau-Kreis
08,4,25,0039,,"Erbach, Stadt"
08,4,25,0039,039,"Erbach, Stadt"
08,4,25,0108,,"Schelklingen, Stadt"
08,4,25,0108,108,"Schelklingen, Stadt"
08,4,25,0141,,"Blaustein, Stadt"
08,4,25,0141,141,"Blaustein, Stadt"
08,4,25,5001,,VVG der Gemeinde Allmendingen
08,4,25,5001,002,Allmendingen
08,4,25,5001,004,Altheim
08,4,25,5002,,VVG der Stadt Blaubeuren
08,4,25,5002,017,Berghülen
08,4,25,5002,020,"Blaubeuren, Stadt"
08,4,25,5003,,GVV Dietenheim
08,4,25,5003,028,"Dietenheim, Stadt"
08,4,25,5003,066,Illerrieden
08,4,25,5003,140,Balzheim
08,4,25,5004,,VVG der Gemeinde Dornstadt
08,4,25,5004,014,Beimerstetten
08,4,25,5004,031,Dornstadt
08,4,25,5004,135,Westerstetten
08,4,25,5005,,VVG der Stadt Ehingen (Donau)
08,4,25,5005,033,"Ehingen (Donau), Stadt"
08,4,25,5005,050,Griesingen
08,4,25,5005,088,Oberdischingen
08,4,25,5005,093,Öpfingen
08,4,25,5006,,GVV Kirchberg-Weihungstal
08,4,25,5006,064,Hüttisheim
08,4,25,5006,110,Schnürpflingen
08,4,25,5006,137,Illerkirchberg
08,4,25,5006,138,Staig
08,4,25,5007,,GVV Laichinger Alb
08,4,25,5007,071,"Laichingen, Stadt"
08,4,25,5007,079,Merklingen
08,4,25,5007,084,Nellingen
08,4,25,5007,134,Westerheim
08,4,25,5007,139,Heroldstatt
08,4,25,5008,,GVV Langenau
08,4,25,5008,005,Altheim (Alb)
08,4,25,5008,011,Asselfingen
08,4,25,5008,013,Ballendorf
08,4,25,5008,019,Bernstadt
08,4,25,5008,022,Börslingen
08,4,25,5008,024,Breitingen
08,4,25,5008,062,Holzkirch
08,4,25,5008,072,"Langenau, Stadt"
08,4,25,5008,083,Neenstetten
08,4,25,5008,085,Nerenstetten
08,4,25,5008,092,Öllingen
08,4,25,5008,097,Rammingen
08,4,25,5008,112,Setzingen
08,4,25,5008,130,Weidenstetten
08,4,25,5009,,GVV Lonsee-Amstetten
08,4,25,5009,008,Amstetten
08,4,25,5009,075,Lonsee
08,4,25,5010,,GVV Verwaltungsgemeinschaft Munderkingen
08,4,25,5010,035,Emeringen
08,4,25,5010,036,Emerkingen
08,4,25,5010,052,Grundsheim
08,4,25,5010,055,Hausen am Bussen
08,4,25,5010,073,Lauterach
08,4,25,5010,081,"Munderkingen, Stadt"
08,4,25,5010,090,Obermarchtal
08,4,25,5010,091,Oberstadion
08,4,25,5010,098,Rechtenstein
08,4,25,5010,104,Rottenacker
08,4,25,5010,123,Untermarchtal
08,4,25,5010,124,Unterstadion
08,4,25,5010,125,Unterwachingen
08,4,26,,,Biberach
08,4,26,0134,,Schemmerhofen
08,4,26,0134,134,Schemmerhofen
08,4,26,5001,,GVV Bad Buchau
08,4,26,5001,005,Alleshausen
08,4,26,5001,006,Allmannsweiler
08,4,26,5001,013,"Bad Buchau, Stadt"
08,4,26,5001,020,Betzenweiler
08,4,26,5001,036,Dürnau
08,4,26,5001,064,Kanzach
08,4,26,5001,078,Moosburg
08,4,26,5001,090,Oggelshausen
08,4,26,5001,109,Seekirch
08,4,26,5001,118,Tiefenbach
08,4,26,5002,,VVG der Stadt Bad Schussenried
08,4,26,5002,014,"Bad Schussenried, Stadt"
08,4,26,5002,062,Ingoldingen
08,4,26,5003,,VVG der Stadt Biberach an der Riß
08,4,26,5003,011,Attenweiler
08,4,26,5003,021,"Biberach an der Riß, Stadt"
08,4,26,5003,038,Eberhardzell
08,4,26,5003,058,Hochdorf
08,4,26,5003,071,Maselheim
08,4,26,5003,074,Mittelbiberach
08,4,26,5003,120,Ummendorf
08,4,26,5003,128,Warthausen
08,4,26,5004,,GVV Illertal
08,4,26,5004,019,Berkheim
08,4,26,5004,031,Dettingen an der Iller
08,4,26,5004,044,Erolzheim
08,4,26,5004,065,Kirchberg an der Iller
08,4,26,5004,066,Kirchdorf an der Iller
08,4,26,5005,,VVG der Stadt Laupheim
08,4,26,5005,001,Achstetten
08,4,26,5005,028,Burgrieden
08,4,26,5005,070,"Laupheim, Stadt"
08,4,26,5005,073,Mietingen
08,4,26,5006,,VVG der Stadt Ochsenhausen
08,4,26,5006,043,Erlenmoos
08,4,26,5006,087,"Ochsenhausen, Stadt"
08,4,26,5006,113,Steinhausen an der Rottum
08,4,26,5006,135,Gutenzell-Hürbel
08,4,26,5007,,VVG der Stadt Riedlingen
08,4,26,5007,008,Altheim
08,4,26,5007,035,Dürmentingen
08,4,26,5007,045,Ertingen
08,4,26,5007,067,Langenenslingen
08,4,26,5007,097,"Riedlingen, Stadt"
08,4,26,5007,121,Unlingen
08,4,26,5007,124,Uttenweiler
08,4,26,5008,,GVV Rot-Tannheim
08,4,26,5008,100,Rot an der Rot
08,4,26,5008,117,Tannheim
08,4,26,5009,,VVG der Gemeinde Schwendi
08,4,26,5009,108,Schwendi
08,4,26,5009,125,Wain
08,4,3,,,Region Bodensee-Oberschwaben
08,4,35,,,Bodenseekreis
08,4,35,0035,,Meckenbeuren
08,4,35,0035,035,Meckenbeuren
08,4,35,5001,,GVV Eriskirch-Kressbronn am Bodensee-Langenargen
08,4,35,5001,013,Eriskirch
08,4,35,5001,029,Kressbronn am Bodensee
08,4,35,5001,030,Langenargen
08,4,35,5002,,VVG der Stadt Friedrichshafen
08,4,35,5002,016,"Friedrichshafen, Stadt"
08,4,35,5002,024,Immenstaad am Bodensee
08,4,35,5003,,GVV Markdorf
08,4,35,5003,005,Bermatingen
08,4,35,5003,034,"Markdorf, Stadt"
08,4,35,5003,045,Oberteuringen
08,4,35,5003,067,Deggenhausertal
08,4,35,5004,,GVV Meersburg
08,4,35,5004,010,Daisendorf
08,4,35,5004,018,Hagnau am Bodensee
08,4,35,5004,036,"Meersburg, Stadt"
08,4,35,5004,054,Stetten
08,4,35,5004,066,Uhldingen-Mühlhofen
08,4,35,5005,,GVV Salem
08,4,35,5005,015,Frickingen
08,4,35,5005,020,Heiligenberg
08,4,35,5005,052,Salem
08,4,35,5006,,VVG der Stadt Tettnang
08,4,35,5006,042,Neukirch
08,4,35,5006,057,"Tettnang, Stadt"
08,4,35,5007,,VVG der Stadt Überlingen
08,4,35,5007,047,Owingen
08,4,35,5007,053,Sipplingen
08,4,35,5007,059,"Überlingen, Stadt"
08,4,36,,,Ravensburg
08,4,36,0008,,"Aulendorf, Stadt"
08,4,36,0008,008,"Aulendorf, Stadt"
08,4,36,0010,,"Bad Wurzach, Stadt"
08,4,36,0010,010,"Bad Wurzach, Stadt"
08,4,36,0049,,"Isny im Allgäu, Stadt"
08,4,36,0049,049,"Isny im Allgäu, Stadt"
08,4,36,0052,,Kißlegg
08,4,36,0052,052,Kißlegg
08,4,36,0094,,Argenbühl
08,4,36,0094,094,Argenbühl
08,4,36,5001,,GVV Altshausen
08,4,36,5001,005,Altshausen
08,4,36,5001,019,Boms
08,4,36,5001,024,Ebenweiler
08,4,36,5001,027,Eichstegen
08,4,36,5001,032,Fleischwangen
08,4,36,5001,040,Guggenhausen
08,4,36,5001,047,Hoßkirch
08,4,36,5001,053,Königseggwald
08,4,36,5001,067,Riedhausen
08,4,36,5001,077,Unterwaldhausen
08,4,36,5001,093,Ebersbach-Musbach
08,4,36,5002,,VVG der Stadt Bad Waldsee
08,4,36,5002,009,"Bad Waldsee, Stadt"
08,4,36,5002,014,Bergatreute
08,4,36,5003,,GVV Gullen
08,4,36,5003,018,Bodnegg
08,4,36,5003,039,Grünkraut
08,4,36,5003,069,Schlier
08,4,36,5003,079,Waldburg
08,4,36,5004,,VVG der Stadt Leutkirch im Allgäu
08,4,36,5004,003,Aichstetten
08,4,36,5004,004,Aitrach
08,4,36,5004,055,"Leutkirch im Allgäu, Stadt"
08,4,36,5005,,GVV Mittleres Schussental
08,4,36,5005,011,Baienfurt
08,4,36,5005,012,Baindt
08,4,36,5005,013,Berg
08,4,36,5005,064,"Ravensburg, Stadt"
08,4,36,5005,082,"Weingarten, Stadt"
08,4,36,5006,,VVG der Gemeinde Vogt
08,4,36,5006,078,Vogt
08,4,36,5006,085,Wolfegg
08,4,36,5007,,VVG der Stadt Wangen im Allgäu
08,4,36,5007,001,Achberg
08,4,36,5007,006,Amtzell
08,4,36,5007,081,"Wangen im Allgäu, Stadt"
08,4,36,5008,,VVG der Gemeinde Wilhelmsdorf
08,4,36,5008,083,Wilhelmsdorf
08,4,36,5008,095,Horgenzell
08,4,36,5009,,GVV Fronreute-Wolpertswende
08,4,36,5009,087,Wolpertswende
08,4,36,5009,096,Fronreute
08,4,37,,,Sigmaringen
08,4,37,0086,,Ostrach
08,4,37,0086,086,Ostrach
08,4,37,5001,,GVV Gammertingen
08,4,37,5001,031,"Gammertingen, Stadt"
08,4,37,5001,047,"Hettingen, Stadt"
08,4,37,5001,082,Neufra
08,4,37,5001,114,"Veringenstadt, Stadt"
08,4,37,5002,,GVV Mengen
